ID,IDS,Sera,Ext_Tem (Celsius),Ext_Umi (%),Ext_Vvi (km/h),Histe,Refer:,Int_Tem,Histe,Refer:,Int_Umi (%),Int_Pu1 (%),Int_Pu2(%),App Timesstamp,Exact Timestamp
337,1002,Sera 2,10.8,0,0,1,22,13.9,0,0,89,0,0,10/9/2015 22:45,2015-10-09_22:45:04
338,1002,Sera 2,11,0,0,1,22,14.1,0,0,89,0,0,10/9/2015 23:00,2015-10-09_23:00:04
338,1002,Sera 2,11,0,0,1,22,14.1,0,0,89,0,0,10/9/2015 23:00,2015-10-09_23:00:04
338,1002,Sera 2,11,0,0,1,22,14.1,0,0,89,0,0,10/9/2015 23:00,2015-10-09_23:00:04
339,1002,Sera 2,11.2,0,0,1,22,14.1,0,0,89,0,0,10/9/2015 23:15,2015-10-09_23:15:04
339,1002,Sera 2,11.2,0,0,1,22,14.1,0,0,89,0,0,10/9/2015 23:15,2015-10-09_23:15:04
339,1002,Sera 2,11.2,0,0,1,22,14.1,0,0,89,0,0,10/9/2015 23:15,2015-10-09_23:15:04
340,1002,Sera 2,11.3,0,0,1,22,14.3,0,0,89,0,0,10/9/2015 23:30,2015-10-09_23:30:04
340,1002,Sera 2,11.3,0,0,1,22,14.3,0,0,89,0,0,10/9/2015 23:30,2015-10-09_23:30:04
340,1002,Sera 2,11.3,0,0,1,22,14.3,0,0,89,0,0,10/9/2015 23:30,2015-10-09_23:30:04
341,1002,Sera 2,11.5,0,0,1,22,14.4,0,0,89,0,0,10/9/2015 23:45,2015-10-09_23:45:04
341,1002,Sera 2,11.5,0,0,1,22,14.4,0,0,89,0,0,10/9/2015 23:45,2015-10-09_23:45:04
341,1002,Sera 2,11.5,0,0,1,22,14.4,0,0,89,0,0,10/9/2015 23:45,2015-10-09_23:45:04
342,1002,Sera 2,11.4,0,0,1,22,14.4,0,0,88,0,0,10/10/2015 0:00,2015-10-10_00:00:04
342,1002,Sera 2,11.4,0,0,1,22,14.4,0,0,88,0,0,10/10/2015 0:00,2015-10-10_00:00:04
342,1002,Sera 2,11.4,0,0,1,22,14.4,0,0,88,0,0,10/10/2015 0:00,2015-10-10_00:00:04
343,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 0:15,2015-10-10_00:15:04
343,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 0:15,2015-10-10_00:15:04
343,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 0:15,2015-10-10_00:15:04
344,1002,Sera 2,11.6,0,0,1,22,14.4,0,0,89,0,0,10/10/2015 0:30,2015-10-10_00:30:04
344,1002,Sera 2,11.6,0,0,1,22,14.4,0,0,89,0,0,10/10/2015 0:30,2015-10-10_00:30:04
344,1002,Sera 2,11.6,0,0,1,22,14.4,0,0,89,0,0,10/10/2015 0:30,2015-10-10_00:30:04
345,1002,Sera 2,11.6,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 0:45,2015-10-10_00:45:05
345,1002,Sera 2,11.6,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 0:45,2015-10-10_00:45:05
345,1002,Sera 2,11.6,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 0:45,2015-10-10_00:45:05
346,1002,Sera 2,11.6,0,0,1,22,14.3,0,0,89,0,0,10/10/2015 1:00,2015-10-10_01:00:05
346,1002,Sera 2,11.6,0,0,1,22,14.3,0,0,89,0,0,10/10/2015 1:00,2015-10-10_01:00:05
346,1002,Sera 2,11.6,0,0,1,22,14.3,0,0,89,0,0,10/10/2015 1:00,2015-10-10_01:00:05
347,1002,Sera 2,11.4,0,0,1,22,14.3,0,0,88,0,0,10/10/2015 1:15,2015-10-10_01:15:05
347,1002,Sera 2,11.4,0,0,1,22,14.3,0,0,88,0,0,10/10/2015 1:15,2015-10-10_01:15:05
347,1002,Sera 2,11.4,0,0,1,22,14.3,0,0,88,0,0,10/10/2015 1:15,2015-10-10_01:15:05
348,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,89,0,0,10/10/2015 1:30,2015-10-10_01:30:05
348,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,89,0,0,10/10/2015 1:30,2015-10-10_01:30:05
348,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,89,0,0,10/10/2015 1:30,2015-10-10_01:30:05
349,1002,Sera 2,11.1,0,0,1,22,13.9,0,0,89,0,0,10/10/2015 1:45,2015-10-10_01:45:05
349,1002,Sera 2,11.1,0,0,1,22,13.9,0,0,89,0,0,10/10/2015 1:45,2015-10-10_01:45:05
349,1002,Sera 2,11.1,0,0,1,22,13.9,0,0,89,0,0,10/10/2015 1:45,2015-10-10_01:45:05
350,1002,Sera 2,11,0,0,1,22,13.9,0,0,89,0,0,10/10/2015 2:00,2015-10-10_02:00:05
350,1002,Sera 2,11,0,0,1,22,13.9,0,0,89,0,0,10/10/2015 2:00,2015-10-10_02:00:05
350,1002,Sera 2,11,0,0,1,22,13.9,0,0,89,0,0,10/10/2015 2:00,2015-10-10_02:00:05
351,1002,Sera 2,11.3,0,0,1,22,13.9,0,0,89,0,0,10/10/2015 2:15,2015-10-10_02:15:05
351,1002,Sera 2,11.3,0,0,1,22,13.9,0,0,89,0,0,10/10/2015 2:15,2015-10-10_02:15:05
351,1002,Sera 2,11.3,0,0,1,22,13.9,0,0,89,0,0,10/10/2015 2:15,2015-10-10_02:15:05
352,1002,Sera 2,11.7,0,0,1,22,14.1,0,0,89,0,0,10/10/2015 2:30,2015-10-10_02:30:05
352,1002,Sera 2,11.7,0,0,1,22,14.1,0,0,89,0,0,10/10/2015 2:30,2015-10-10_02:30:05
352,1002,Sera 2,11.7,0,0,1,22,14.1,0,0,89,0,0,10/10/2015 2:30,2015-10-10_02:30:05
353,1002,Sera 2,11.8,0,0,1,22,14.4,0,0,88,0,0,10/10/2015 2:45,2015-10-10_02:45:05
353,1002,Sera 2,11.8,0,0,1,22,14.4,0,0,88,0,0,10/10/2015 2:45,2015-10-10_02:45:05
353,1002,Sera 2,11.8,0,0,1,22,14.4,0,0,88,0,0,10/10/2015 2:45,2015-10-10_02:45:05
354,1002,Sera 2,11.8,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 3:00,2015-10-10_03:00:05
354,1002,Sera 2,11.8,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 3:00,2015-10-10_03:00:05
354,1002,Sera 2,11.8,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 3:00,2015-10-10_03:00:05
355,1002,Sera 2,11.8,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 3:15,2015-10-10_03:15:05
355,1002,Sera 2,11.8,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 3:15,2015-10-10_03:15:05
355,1002,Sera 2,11.8,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 3:15,2015-10-10_03:15:05
356,1002,Sera 2,11.8,0,0,1,22,14.6,0,0,88,0,0,10/10/2015 3:30,2015-10-10_03:30:05
356,1002,Sera 2,11.8,0,0,1,22,14.6,0,0,88,0,0,10/10/2015 3:30,2015-10-10_03:30:05
356,1002,Sera 2,11.8,0,0,1,22,14.6,0,0,88,0,0,10/10/2015 3:30,2015-10-10_03:30:05
357,1002,Sera 2,11.8,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 3:45,2015-10-10_03:45:05
357,1002,Sera 2,11.8,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 3:45,2015-10-10_03:45:05
357,1002,Sera 2,11.8,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 3:45,2015-10-10_03:45:05
358,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:00,2015-10-10_04:00:05
358,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:00,2015-10-10_04:00:05
358,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:00,2015-10-10_04:00:05
359,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:15,2015-10-10_04:15:05
359,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:15,2015-10-10_04:15:05
359,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:15,2015-10-10_04:15:05
360,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:30,2015-10-10_04:30:05
360,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:30,2015-10-10_04:30:05
360,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:30,2015-10-10_04:30:05
361,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:45,2015-10-10_04:45:05
361,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:45,2015-10-10_04:45:05
361,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 4:45,2015-10-10_04:45:05
362,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 5:00,2015-10-10_05:00:05
362,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 5:00,2015-10-10_05:00:05
362,1002,Sera 2,11.7,0,0,1,22,14.5,0,0,87,0,0,10/10/2015 5:00,2015-10-10_05:00:05
363,1002,Sera 2,11.5,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 5:15,2015-10-10_05:15:05
363,1002,Sera 2,11.5,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 5:15,2015-10-10_05:15:05
363,1002,Sera 2,11.5,0,0,1,22,14.5,0,0,88,0,0,10/10/2015 5:15,2015-10-10_05:15:05
364,1002,Sera 2,11.1,0,0,1,22,14.3,0,0,88,0,0,10/10/2015 5:30,2015-10-10_05:30:05
364,1002,Sera 2,11.1,0,0,1,22,14.3,0,0,88,0,0,10/10/2015 5:30,2015-10-10_05:30:05
364,1002,Sera 2,11.1,0,0,1,22,14.3,0,0,88,0,0,10/10/2015 5:30,2015-10-10_05:30:05
365,1002,Sera 2,10.9,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 5:45,2015-10-10_05:45:05
365,1002,Sera 2,10.9,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 5:45,2015-10-10_05:45:05
365,1002,Sera 2,10.9,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 5:45,2015-10-10_05:45:05
366,1002,Sera 2,10.9,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:00,2015-10-10_06:00:05
366,1002,Sera 2,10.9,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:00,2015-10-10_06:00:05
366,1002,Sera 2,10.9,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:00,2015-10-10_06:00:05
367,1002,Sera 2,11,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:15,2015-10-10_06:15:05
367,1002,Sera 2,11,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:15,2015-10-10_06:15:05
367,1002,Sera 2,11,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:15,2015-10-10_06:15:05
368,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:30,2015-10-10_06:30:05
368,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:30,2015-10-10_06:30:05
368,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:30,2015-10-10_06:30:05
369,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:45,2015-10-10_06:45:05
369,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:45,2015-10-10_06:45:05
369,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 6:45,2015-10-10_06:45:05
370,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 7:00,2015-10-10_07:00:05
370,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 7:00,2015-10-10_07:00:05
370,1002,Sera 2,11.1,0,0,1,22,14.1,0,0,88,0,0,10/10/2015 7:00,2015-10-10_07:00:05
371,1002,Sera 2,11.2,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 7:15,2015-10-10_07:15:05
371,1002,Sera 2,11.2,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 7:15,2015-10-10_07:15:05
371,1002,Sera 2,11.2,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 7:15,2015-10-10_07:15:05
372,1002,Sera 2,11.1,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 7:30,2015-10-10_07:30:05
372,1002,Sera 2,11.1,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 7:30,2015-10-10_07:30:05
372,1002,Sera 2,11.1,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 7:30,2015-10-10_07:30:05
373,1002,Sera 2,11.1,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 7:45,2015-10-10_07:45:05
373,1002,Sera 2,11.1,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 7:45,2015-10-10_07:45:05
373,1002,Sera 2,11.1,0,0,1,22,14.2,0,0,88,0,0,10/10/2015 7:45,2015-10-10_07:45:05
374,1002,Sera 2,11.1,0,0,1,22,14.2,0,0,87,0,0,10/10/2015 8:00,2015-10-10_08:00:05
374,1002,Sera 2,11.1,0,0,1,22,14.2,0,0,87,0,0,10/10/2015 8:00,2015-10-10_08:00:05
374,1002,Sera 2,11.1,0,0,1,22,14.2,0,0,87,0,0,10/10/2015 8:00,2015-10-10_08:00:05
375,1002,Sera 2,11.1,0,0,1,22,14.4,0,0,86,0,0,10/10/2015 8:15,2015-10-10_08:15:05
375,1002,Sera 2,11.1,0,0,1,22,14.4,0,0,86,0,0,10/10/2015 8:15,2015-10-10_08:15:05
375,1002,Sera 2,11.1,0,0,1,22,14.4,0,0,86,0,0,10/10/2015 8:15,2015-10-10_08:15:05
376,1002,Sera 2,11.3,0,0,1,22,14.7,0,0,85,0,0,10/10/2015 8:30,2015-10-10_08:30:05
376,1002,Sera 2,11.3,0,0,1,22,14.7,0,0,85,0,0,10/10/2015 8:30,2015-10-10_08:30:05
376,1002,Sera 2,11.3,0,0,1,22,14.7,0,0,85,0,0,10/10/2015 8:30,2015-10-10_08:30:05
377,1002,Sera 2,11.8,0,0,1,22,15.3,0,0,83,0,0,10/10/2015 8:45,2015-10-10_08:45:05
377,1002,Sera 2,11.8,0,0,1,22,15.3,0,0,83,0,0,10/10/2015 8:45,2015-10-10_08:45:05
377,1002,Sera 2,11.8,0,0,1,22,15.3,0,0,83,0,0,10/10/2015 8:45,2015-10-10_08:45:05
378,1002,Sera 2,12.6,0,0,1,22,16.1,0,0,81,0,0,10/10/2015 9:00,2015-10-10_09:00:05
378,1002,Sera 2,12.6,0,0,1,22,16.1,0,0,81,0,0,10/10/2015 9:00,2015-10-10_09:00:05
378,1002,Sera 2,12.6,0,0,1,22,16.1,0,0,81,0,0,10/10/2015 9:00,2015-10-10_09:00:05
379,1002,Sera 2,13.1,0,0,1,22,17.2,0,0,79,0,0,10/10/2015 9:15,2015-10-10_09:15:05
379,1002,Sera 2,13.1,0,0,1,22,17.2,0,0,79,0,0,10/10/2015 9:15,2015-10-10_09:15:05
379,1002,Sera 2,13.1,0,0,1,22,17.2,0,0,79,0,0,10/10/2015 9:15,2015-10-10_09:15:05
380,1002,Sera 2,13.6,0,0,1,22,17.9,0,0,76,0,0,10/10/2015 9:30,2015-10-10_09:30:05
380,1002,Sera 2,13.6,0,0,1,22,17.9,0,0,76,0,0,10/10/2015 9:30,2015-10-10_09:30:05
380,1002,Sera 2,13.6,0,0,1,22,17.9,0,0,76,0,0,10/10/2015 9:30,2015-10-10_09:30:05
381,1002,Sera 2,14.2,0,0,1,22,18.5,0,0,72,0,0,10/10/2015 9:45,2015-10-10_09:45:05
381,1002,Sera 2,14.2,0,0,1,22,18.5,0,0,72,0,0,10/10/2015 9:45,2015-10-10_09:45:05
381,1002,Sera 2,14.2,0,0,1,22,18.5,0,0,72,0,0,10/10/2015 9:45,2015-10-10_09:45:05
382,1002,Sera 2,15.2,0,0,1,22,19.1,0,0,69,0,0,10/10/2015 10:00,2015-10-10_10:00:05
382,1002,Sera 2,15.2,0,0,1,22,19.1,0,0,69,0,0,10/10/2015 10:00,2015-10-10_10:00:05
382,1002,Sera 2,15.2,0,0,1,22,19.1,0,0,69,0,0,10/10/2015 10:00,2015-10-10_10:00:05
383,1002,Sera 2,16.1,0,0,1,22,20.3,0,0,66,0,0,10/10/2015 10:15,2015-10-10_10:15:05
383,1002,Sera 2,16.1,0,0,1,22,20.3,0,0,66,0,0,10/10/2015 10:15,2015-10-10_10:15:05
383,1002,Sera 2,16.1,0,0,1,22,20.3,0,0,66,0,0,10/10/2015 10:15,2015-10-10_10:15:05
384,1002,Sera 2,16.3,0,0,1,22,21.8,0,0,62,0,0,10/10/2015 10:30,2015-10-10_10:30:05
384,1002,Sera 2,16.3,0,0,1,22,21.8,0,0,62,0,0,10/10/2015 10:30,2015-10-10_10:30:05
384,1002,Sera 2,16.3,0,0,1,22,21.8,0,0,62,0,0,10/10/2015 10:30,2015-10-10_10:30:05
385,1002,Sera 2,16.9,0,0,1,22,22.8,0,0,58,0,0,10/10/2015 10:45,2015-10-10_10:45:05
385,1002,Sera 2,16.9,0,0,1,22,22.8,0,0,58,0,0,10/10/2015 10:45,2015-10-10_10:45:05
385,1002,Sera 2,16.9,0,0,1,22,22.8,0,0,58,0,0,10/10/2015 10:45,2015-10-10_10:45:05
386,1002,Sera 2,17.4,0,0,1,22,23.9,0,0,54,34,32,10/10/2015 11:00,2015-10-10_11:00:05
386,1002,Sera 2,17.4,0,0,1,22,23.9,0,0,54,34,32,10/10/2015 11:00,2015-10-10_11:00:05
386,1002,Sera 2,17.4,0,0,1,22,23.9,0,0,54,34,32,10/10/2015 11:00,2015-10-10_11:00:05
387,1002,Sera 2,17.1,0,0,1,22,23.9,0,0,54,80,78,10/10/2015 11:15,2015-10-10_11:15:05
387,1002,Sera 2,17.1,0,0,1,22,23.9,0,0,54,80,78,10/10/2015 11:15,2015-10-10_11:15:05
387,1002,Sera 2,17.1,0,0,1,22,23.9,0,0,54,80,78,10/10/2015 11:15,2015-10-10_11:15:05
388,1002,Sera 2,18.3,0,0,1,22,24.2,0,0,54,100,100,10/10/2015 11:30,2015-10-10_11:30:05
388,1002,Sera 2,18.3,0,0,1,22,24.2,0,0,54,100,100,10/10/2015 11:30,2015-10-10_11:30:05
388,1002,Sera 2,18.3,0,0,1,22,24.2,0,0,54,100,100,10/10/2015 11:30,2015-10-10_11:30:05
389,1002,Sera 2,17.9,0,0,1,22,23.5,0,0,54,100,100,10/10/2015 11:45,2015-10-10_11:45:05
389,1002,Sera 2,17.9,0,0,1,22,23.5,0,0,54,100,100,10/10/2015 11:45,2015-10-10_11:45:05
389,1002,Sera 2,17.9,0,0,1,22,23.5,0,0,54,100,100,10/10/2015 11:45,2015-10-10_11:45:05
390,1002,Sera 2,19.8,0,0,1,22,27,0,0,46,100,100,10/10/2015 12:00,2015-10-10_12:00:05
390,1002,Sera 2,19.8,0,0,1,22,27,0,0,46,100,100,10/10/2015 12:00,2015-10-10_12:00:05
390,1002,Sera 2,19.8,0,0,1,22,27,0,0,46,100,100,10/10/2015 12:00,2015-10-10_12:00:05
391,1002,Sera 2,19.7,0,0,1,22,27.2,0,0,46,100,100,10/10/2015 12:15,2015-10-10_12:15:05
391,1002,Sera 2,19.7,0,0,1,22,27.2,0,0,46,100,100,10/10/2015 12:15,2015-10-10_12:15:05
391,1002,Sera 2,19.7,0,0,1,22,27.2,0,0,46,100,100,10/10/2015 12:15,2015-10-10_12:15:05
392,1002,Sera 2,18.6,0,0,1,22,25.5,0,0,47,100,100,10/10/2015 12:30,2015-10-10_12:30:05
392,1002,Sera 2,18.6,0,0,1,22,25.5,0,0,47,100,100,10/10/2015 12:30,2015-10-10_12:30:05
392,1002,Sera 2,18.6,0,0,1,22,25.5,0,0,47,100,100,10/10/2015 12:30,2015-10-10_12:30:05
393,1002,Sera 2,18.1,0,0,1,22,24.5,0,0,47,100,100,10/10/2015 12:45,2015-10-10_12:45:05
393,1002,Sera 2,18.1,0,0,1,22,24.5,0,0,47,100,100,10/10/2015 12:45,2015-10-10_12:45:05
393,1002,Sera 2,18.1,0,0,1,22,24.5,0,0,47,100,100,10/10/2015 12:45,2015-10-10_12:45:05
394,1002,Sera 2,18.5,0,0,1,22,24.1,0,0,47,100,100,10/10/2015 13:00,2015-10-10_13:00:05
394,1002,Sera 2,18.5,0,0,1,22,24.1,0,0,47,100,100,10/10/2015 13:00,2015-10-10_13:00:05
394,1002,Sera 2,18.5,0,0,1,22,24.1,0,0,47,100,100,10/10/2015 13:00,2015-10-10_13:00:05
395,1002,Sera 2,18,0,0,1,22,23.4,0,0,47,100,100,10/10/2015 13:15,2015-10-10_13:15:05
395,1002,Sera 2,18,0,0,1,22,23.4,0,0,47,100,100,10/10/2015 13:15,2015-10-10_13:15:05
395,1002,Sera 2,18,0,0,1,22,23.4,0,0,47,100,100,10/10/2015 13:15,2015-10-10_13:15:05
396,1002,Sera 2,18.6,0,0,1,22,23.2,0,0,46,100,100,10/10/2015 13:30,2015-10-10_13:30:05
396,1002,Sera 2,18.6,0,0,1,22,23.2,0,0,46,100,100,10/10/2015 13:30,2015-10-10_13:30:05
396,1002,Sera 2,18.6,0,0,1,22,23.2,0,0,46,100,100,10/10/2015 13:30,2015-10-10_13:30:05
397,1002,Sera 2,18.4,0,0,1,22,23.1,0,0,45,100,100,10/10/2015 13:45,2015-10-10_13:45:05
397,1002,Sera 2,18.4,0,0,1,22,23.1,0,0,45,100,100,10/10/2015 13:45,2015-10-10_13:45:05
397,1002,Sera 2,18.4,0,0,1,22,23.1,0,0,45,100,100,10/10/2015 13:45,2015-10-10_13:45:05
398,1002,Sera 2,20.2,0,0,1,22,24.5,0,0,43,100,100,10/10/2015 14:00,2015-10-10_14:00:05
398,1002,Sera 2,20.2,0,0,1,22,24.5,0,0,43,100,100,10/10/2015 14:00,2015-10-10_14:00:05
398,1002,Sera 2,20.2,0,0,1,22,24.5,0,0,43,100,100,10/10/2015 14:00,2015-10-10_14:00:05
399,1002,Sera 2,20,0,0,1,22,25,0,0,40,100,100,10/10/2015 14:15,2015-10-10_14:15:05
399,1002,Sera 2,20,0,0,1,22,25,0,0,40,100,100,10/10/2015 14:15,2015-10-10_14:15:05
399,1002,Sera 2,20,0,0,1,22,25,0,0,40,100,100,10/10/2015 14:15,2015-10-10_14:15:05
400,1002,Sera 2,19.1,0,0,1,22,24.3,0,0,41,100,100,10/10/2015 14:30,2015-10-10_14:30:05
400,1002,Sera 2,19.1,0,0,1,22,24.3,0,0,41,100,100,10/10/2015 14:30,2015-10-10_14:30:05
400,1002,Sera 2,19.1,0,0,1,22,24.3,0,0,41,100,100,10/10/2015 14:30,2015-10-10_14:30:05
401,1002,Sera 2,18.6,0,0,1,22,23.7,0,0,42,100,100,10/10/2015 14:45,2015-10-10_14:45:05
401,1002,Sera 2,18.6,0,0,1,22,23.7,0,0,42,100,100,10/10/2015 14:45,2015-10-10_14:45:05
401,1002,Sera 2,18.6,0,0,1,22,23.7,0,0,42,100,100,10/10/2015 14:45,2015-10-10_14:45:05
402,1002,Sera 2,18.2,0,0,1,22,22.9,0,0,43,100,100,10/10/2015 15:00,2015-10-10_15:00:05
402,1002,Sera 2,18.2,0,0,1,22,22.9,0,0,43,100,100,10/10/2015 15:00,2015-10-10_15:00:05
402,1002,Sera 2,18.2,0,0,1,22,22.9,0,0,43,100,100,10/10/2015 15:00,2015-10-10_15:00:05
403,1002,Sera 2,17.6,0,0,1,22,22.3,0,0,46,100,100,10/10/2015 15:15,2015-10-10_15:15:06
403,1002,Sera 2,17.6,0,0,1,22,22.3,0,0,46,100,100,10/10/2015 15:15,2015-10-10_15:15:06
403,1002,Sera 2,17.6,0,0,1,22,22.3,0,0,46,100,100,10/10/2015 15:15,2015-10-10_15:15:06
404,1002,Sera 2,18.8,0,0,1,22,23.1,0,0,46,100,100,10/10/2015 15:30,2015-10-10_15:30:06
404,1002,Sera 2,18.8,0,0,1,22,23.1,0,0,46,100,100,10/10/2015 15:30,2015-10-10_15:30:06
404,1002,Sera 2,18.8,0,0,1,22,23.1,0,0,46,100,100,10/10/2015 15:30,2015-10-10_15:30:06
405,1002,Sera 2,19.5,0,0,1,22,23.6,0,0,46,100,100,10/10/2015 15:45,2015-10-10_15:45:06
405,1002,Sera 2,19.5,0,0,1,22,23.6,0,0,46,100,100,10/10/2015 15:45,2015-10-10_15:45:06
405,1002,Sera 2,19.5,0,0,1,22,23.6,0,0,46,100,100,10/10/2015 15:45,2015-10-10_15:45:06
406,1002,Sera 2,18.6,0,0,1,22,23,0,0,48,100,100,10/10/2015 16:00,2015-10-10_16:00:06
406,1002,Sera 2,18.6,0,0,1,22,23,0,0,48,100,100,10/10/2015 16:00,2015-10-10_16:00:06
406,1002,Sera 2,18.6,0,0,1,22,23,0,0,48,100,100,10/10/2015 16:00,2015-10-10_16:00:06
407,1002,Sera 2,18.3,0,0,1,22,22.9,0,0,48,100,100,10/10/2015 16:15,2015-10-10_16:15:06
407,1002,Sera 2,18.3,0,0,1,22,22.9,0,0,48,100,100,10/10/2015 16:15,2015-10-10_16:15:06
407,1002,Sera 2,18.3,0,0,1,22,22.9,0,0,48,100,100,10/10/2015 16:15,2015-10-10_16:15:06
408,1002,Sera 2,18.7,0,0,1,22,23,0,0,49,100,100,10/10/2015 16:30,2015-10-10_16:30:06
408,1002,Sera 2,18.7,0,0,1,22,23,0,0,49,100,100,10/10/2015 16:30,2015-10-10_16:30:06
408,1002,Sera 2,18.7,0,0,1,22,23,0,0,49,100,100,10/10/2015 16:30,2015-10-10_16:30:06
409,1002,Sera 2,18.3,0,0,1,22,23.4,0,0,47,100,100,10/10/2015 16:45,2015-10-10_16:45:06
409,1002,Sera 2,18.3,0,0,1,22,23.4,0,0,47,100,100,10/10/2015 16:45,2015-10-10_16:45:06
409,1002,Sera 2,18.3,0,0,1,22,23.4,0,0,47,100,100,10/10/2015 16:45,2015-10-10_16:45:06
410,1002,Sera 2,17.6,0,0,1,22,23,0,0,48,100,100,10/10/2015 17:00,2015-10-10_17:00:06
410,1002,Sera 2,17.6,0,0,1,22,23,0,0,48,100,100,10/10/2015 17:00,2015-10-10_17:00:06
410,1002,Sera 2,17.6,0,0,1,22,23,0,0,48,100,100,10/10/2015 17:00,2015-10-10_17:00:06
411,1002,Sera 2,17.1,0,0,1,22,22.3,0,0,51,100,100,10/10/2015 17:15,2015-10-10_17:15:06
411,1002,Sera 2,17.1,0,0,1,22,22.3,0,0,51,100,100,10/10/2015 17:15,2015-10-10_17:15:06
411,1002,Sera 2,17.1,0,0,1,22,22.3,0,0,51,100,100,10/10/2015 17:15,2015-10-10_17:15:06
412,1002,Sera 2,16.7,0,0,1,22,21.7,0,0,53,100,100,10/10/2015 17:30,2015-10-10_17:30:06
412,1002,Sera 2,16.7,0,0,1,22,21.7,0,0,53,100,100,10/10/2015 17:30,2015-10-10_17:30:06
412,1002,Sera 2,16.7,0,0,1,22,21.7,0,0,53,100,100,10/10/2015 17:30,2015-10-10_17:30:06
413,1002,Sera 2,16,0,0,1,22,20.8,0,0,56,100,100,10/10/2015 17:45,2015-10-10_17:45:06
413,1002,Sera 2,16,0,0,1,22,20.8,0,0,56,100,100,10/10/2015 17:45,2015-10-10_17:45:06
